email,group_creator,group_id,group_name,group_size,is_anonymous,joined_at,user_created,user_id
,346f783e-ed1b-4b30-9f91-7d5686fc500b,ecc5c4f4-9c2c-4df8-adc3-e329ff7bea7a,Fase D Journey 1787668487623,3,True,2026-08-25 14:35:33.665884+00,2026-08-25 14:35:33.567583+00,8c27ecfb-22a2-4a4f-9a02-b2802654161e
,346f783e-ed1b-4b30-9f91-7d5686fc500b,e7f9893d-b733-4224-8f6c-7e6d5ab411cd,Fase B Permission Test 1787593672204,2,True,2026-08-24 17:48:06.894562+00,2026-08-24 17:48:06.747279+00,8d270073-b536-4bbc-b1f0-667d80a2f599
,8eb7c57a-b234-43f0-a2a4-76e7c577b498,fee6096b-3a48-4076-a013-8165e3ce4c19,RegDiag1786998422757,1,True,2026-08-17 20:27:04.693322+00,2026-08-17 20:23:25.1855+00,8eb7c57a-b234-43f0-a2a4-76e7c577b498
,346f783e-ed1b-4b30-9f91-7d5686fc500b,75d3b18a-f0c1-4326-8709-9e54850abd65,Fase D Journey 1787668859289,3,True,2026-08-25 14:41:44.97607+00,2026-08-25 14:41:44.868927+00,8fd3cf4a-652f-4535-9a80-34e593edfed5
,346f783e-ed1b-4b30-9f91-7d5686fc500b,771de899-5d1a-47eb-96e7-165baae03991,Fase D Journey 1787630225004,3,True,2026-08-25 03:57:51.129922+00,2026-08-25 03:57:50.97818+00,9018212b-8e2c-4707-9bc3-413a8ee318c5
,d6bd4c33-3dc2-4d78-bb67-844de63e6633,d50d037f-cf54-4a2f-987d-c4047c371974,BALI GPT,3,True,2026-08-14 20:16:02.98249+00,2026-08-14 20:15:54.892776+00,905ddbd2-1edd-4fa4-bc6f-3ca3ebc540e9
,a157079a-d502-43d7-8d15-af3a352c759f,d676dcc0-a9e8-457d-8d91-ae36b0345231,KULALAL,11,True,2026-08-14 20:16:32.384842+00,2026-08-14 20:15:54.892776+00,905ddbd2-1edd-4fa4-bc6f-3ca3ebc540e9
,909abbd8-9bcd-46e8-bf7b-7c4a0865b8c2,bf83bc9d-838f-415c-97d3-0f46bb763d08,Fresh Phase4 Group,2,True,2026-08-17 17:25:11.688397+00,2026-08-17 16:30:38.551473+00,909abbd8-9bcd-46e8-bf7b-7c4a0865b8c2
,909abbd8-9bcd-46e8-bf7b-7c4a0865b8c2,2e3fe8ba-f4f6-48b0-a848-492c0edc25a2,Fresh Phase4 Group,1,True,2026-08-17 16:30:39.189856+00,2026-08-17 16:30:38.551473+00,909abbd8-9bcd-46e8-bf7b-7c4a0865b8c2
,909abbd8-9bcd-46e8-bf7b-7c4a0865b8c2,778164f6-7dc1-43ea-b384-6c6c79c313dd,Fresh Phase4 Group,1,True,2026-08-17 16:56:48.945502+00,2026-08-17 16:30:38.551473+00,909abbd8-9bcd-46e8-bf7b-7c4a0865b8c2
,346f783e-ed1b-4b30-9f91-7d5686fc500b,6d757283-04d7-49f7-9676-09e1a52d8c93,Fase D Journey 1787669961945,3,True,2026-08-25 15:00:07.80396+00,2026-08-25 15:00:07.696449+00,918761c1-14c8-4957-9167-f1d100054884
,346f783e-ed1b-4b30-9f91-7d5686fc500b,04ec2709-db19-4ee0-b916-68044d842596,FinalVerify,3,True,2026-08-25 03:47:03.932372+00,2026-08-25 03:47:03.773568+00,92189e33-b1b1-411e-9350-b99e0aea90f3
,346f783e-ed1b-4b30-9f91-7d5686fc500b,ca47224a-31f7-46b4-89ff-d8dd13e61cfd,M4.5 Browser E2E,3,True,2026-08-24 06:02:34.440394+00,2026-08-24 06:02:34.25222+00,96099a06-ca4c-44ec-9199-9eef3419e4e5
,71860358-6419-454e-9d76-26b194600d8e,5dca2ab9-e999-4dfe-9a77-d52625ac6d2d,BOLIVIA,3,True,2026-08-24 07:17:30.30836+00,2026-08-24 07:17:29.945421+00,97c2c92e-fdf0-4b94-9763-0c46ec7aa533
,a157079a-d502-43d7-8d15-af3a352c759f,d676dcc0-a9e8-457d-8d91-ae36b0345231,KULALAL,11,True,2026-08-14 19:41:16.727297+00,2026-08-14 19:41:08.303491+00,97e56d58-b36c-472e-823d-e4362c0629ff
,346f783e-ed1b-4b30-9f91-7d5686fc500b,012287d7-44ad-4b13-9703-3f48d3ec2a8f,Fase D Journey 1787593014246,3,True,2026-08-24 17:37:40.517469+00,2026-08-24 17:37:40.395258+00,984562a4-0fae-4650-b877-45a5810fc8da
,a157079a-d502-43d7-8d15-af3a352c759f,d676dcc0-a9e8-457d-8d91-ae36b0345231,KULALAL,11,True,2026-08-14 19:20:39.836871+00,2026-08-14 19:20:10.965047+00,9861381f-1cd0-43bf-8000-e83caf75b9ef
,346f783e-ed1b-4b30-9f91-7d5686fc500b,19eeff9f-4344-4bef-9e9a-e0d04073f96d,M4.5 Browser E2E,3,True,2026-08-24 20:12:02.232201+00,2026-08-24 20:12:02.130195+00,99bbf8ad-aa8b-4a36-a928-bf7037377bd6
,9afd3dd9-28cf-4f8d-a961-10553642e1e2,7c90a2bc-877e-4740-a87b-b75af06e922b,X,1,True,2026-08-19 02:46:37.565672+00,2026-08-19 02:46:36.72286+00,9afd3dd9-28cf-4f8d-a961-10553642e1e2
,346f783e-ed1b-4b30-9f91-7d5686fc500b,e888c2bf-fad4-4bb3-bddf-f8e54dfa46ff,RpcHole,2,True,2026-08-25 03:51:10.651201+00,2026-08-25 03:51:10.410554+00,9cbc84d3-54ba-4080-9082-ac030fefa867
,9d836d42-46b0-4317-8c6d-29a71daf9c57,364b5cd0-555e-4b41-8cda-e679a32ae0b3,notif1,1,True,2026-08-18 10:38:12.330242+00,2026-08-18 10:38:12.069836+00,9d836d42-46b0-4317-8c6d-29a71daf9c57
,346f783e-ed1b-4b30-9f91-7d5686fc500b,4b6a79b5-3cbf-4d3a-a11e-d2e17add99bf,Fase B Permission Test 1787575488946,2,True,2026-08-24 12:45:03.488095+00,2026-08-24 12:45:03.249062+00,9ead506a-0ec9-4d01-bedd-211183edc263
,346f783e-ed1b-4b30-9f91-7d5686fc500b,46bfaa22-6261-432c-a2b8-036f7d6c7721,P07 1787775515819,2,True,2026-08-26 20:18:46.960493+00,2026-08-26 20:18:46.844959+00,9ec13bb6-7809-4dc5-ba7f-466afac4d123
,71860358-6419-454e-9d76-26b194600d8e,d5fc2a2f-b871-46c1-8416-87fc185c04e1,Nigeria,3,True,2026-08-24 19:15:37.260103+00,2026-08-24 19:15:37.124921+00,a0842f5d-7266-4693-8862-19978e8d772b
,033944d1-3cca-4d7c-a6b0-b744df9da604,72867803-912b-410d-991f-a9a589c6ab65,Guest E2E 1787506700,10,True,2026-08-23 18:52:51.568687+00,2026-08-23 18:52:50.496387+00,a0d6cf47-875f-4668-b019-8e2c5d5ef22a
,a157079a-d502-43d7-8d15-af3a352c759f,9d6660df-65c4-4023-b5af-9fbb8612adb9,KULALAL,1,True,2026-08-13 11:09:25.398177+00,2026-08-13 11:06:40.497061+00,a157079a-d502-43d7-8d15-af3a352c759f
,a157079a-d502-43d7-8d15-af3a352c759f,d676dcc0-a9e8-457d-8d91-ae36b0345231,KULALAL,11,True,2026-08-13 11:06:46.821548+00,2026-08-13 11:06:40.497061+00,a157079a-d502-43d7-8d15-af3a352c759f
,346f783e-ed1b-4b30-9f91-7d5686fc500b,6d757283-04d7-49f7-9676-09e1a52d8c93,Fase D Journey 1787669961945,3,True,2026-08-25 14:59:46.371257+00,2026-08-25 14:59:46.259585+00,a2056415-54f8-4b8e-90e5-b30821f7eef2
,85f87eef-224d-4e77-99c6-26388e350f04,e8cc6223-ae56-48dc-9b98-0b5fb664eb1c,KULALAL,3,True,2026-08-16 04:20:27.127964+00,2026-08-16 04:20:26.590627+00,a3e5b626-229a-46a7-b471-215f9aa7287c
,346f783e-ed1b-4b30-9f91-7d5686fc500b,fc53c63f-f749-450a-a9f7-004912ecc943,P0.2 Test Trip,2,True,2026-08-24 05:38:10.612393+00,2026-08-24 05:38:09.747563+00,a5566610-c2b6-496e-91a3-d56ce3b17b49
,a8268d91-cecc-480f-aedb-e710394e98df,f75f3262-64e9-47a9-a799-ce43d16060be,Trip Test,1,True,2026-08-18 11:37:54.70569+00,2026-08-18 11:37:54.509768+00,a8268d91-cecc-480f-aedb-e710394e98df
,346f783e-ed1b-4b30-9f91-7d5686fc500b,658d6389-9b2a-4850-aa78-a05637d6b94f,Fase C Wishlist Test 1787580372427,2,True,2026-08-24 14:06:34.005627+00,2026-08-24 14:06:33.742533+00,aa3fe68e-94e1-4d12-ad8a-1a3744cd9e7b
,346f783e-ed1b-4b30-9f91-7d5686fc500b,86acd930-108f-4275-af49-39a97b3b0085,AuditJoined,2,True,2026-08-26 16:50:33.481564+00,2026-08-26 16:50:33.161824+00,ab66d1ca-c720-4c8c-9dda-4871a6a2b698
,346f783e-ed1b-4b30-9f91-7d5686fc500b,a688f813-da21-4de4-a2b4-f69a07693a86,HoleProbe,2,True,2026-08-25 03:43:31.719611+00,2026-08-25 03:43:31.556372+00,aea1f660-d2a2-4b5e-9596-913fb76257f2
,033944d1-3cca-4d7c-a6b0-b744df9da604,72867803-912b-410d-991f-a9a589c6ab65,Guest E2E 1787506700,10,True,2026-08-23 17:46:14.158437+00,2026-08-23 17:46:13.995624+00,aff139fc-99e4-4691-9929-b55fc728380f
,033944d1-3cca-4d7c-a6b0-b744df9da604,72867803-912b-410d-991f-a9a589c6ab65,Guest E2E 1787506700,10,True,2026-08-23 18:56:30.036794+00,2026-08-23 18:56:29.025552+00,b1114273-1fa6-4500-9963-a426191e6ac4
,346f783e-ed1b-4b30-9f91-7d5686fc500b,32cb3b3a-cb32-43fd-97bb-300c89b9740d,Fase B Permission Test 1787574378488,2,True,2026-08-24 12:26:32.719894+00,2026-08-24 12:26:32.510229+00,b1b41f04-a0ff-4e31-9f65-a6f2cedb7c22
,b1fba969-112b-4e7c-b8f2-e671b5ce7189,61738f22-4583-408f-98c3-8b4856365c3c,Regression Test Trip,1,True,2026-08-17 20:03:14.116233+00,2026-08-17 15:04:39.691196+00,b1fba969-112b-4e7c-b8f2-e671b5ce7189
,b1fba969-112b-4e7c-b8f2-e671b5ce7189,fc9445b8-42d5-42c2-a102-42a850244f83,Regression Test Trip,1,True,2026-08-17 20:06:17.294875+00,2026-08-17 15:04:39.691196+00,b1fba969-112b-4e7c-b8f2-e671b5ce7189
,b1fba969-112b-4e7c-b8f2-e671b5ce7189,4c45237f-516b-45ce-b6cc-6e50d39db234,Regression Test Trip,1,True,2026-08-17 20:07:06.861559+00,2026-08-17 15:04:39.691196+00,b1fba969-112b-4e7c-b8f2-e671b5ce7189
,b1fba969-112b-4e7c-b8f2-e671b5ce7189,4c98a22d-4fbb-44f5-8139-2818060d529d,TestAmb,1,True,2026-08-17 19:08:35.694163+00,2026-08-17 15:04:39.691196+00,b1fba969-112b-4e7c-b8f2-e671b5ce7189
,346f783e-ed1b-4b30-9f91-7d5686fc500b,bf37e9a4-44da-48e8-8af8-662c6be6d220,Fase C Wishlist Test 1787764320616,2,True,2026-08-26 17:12:23.069397+00,2026-08-26 17:12:22.937259+00,b2887236-ad08-4516-b963-122335b4edde
,346f783e-ed1b-4b30-9f91-7d5686fc500b,31793daa-d488-4073-a197-3b0db9bb3dd0,EditGuard,2,True,2026-08-24 19:36:06.631265+00,2026-08-24 19:36:06.474351+00,b2d9b5f0-4d9f-4597-98a8-f67443ed2cea
,346f783e-ed1b-4b30-9f91-7d5686fc500b,3ade8028-9e57-4d1e-a1b1-a5fba7c69dc7,Sync 1787764678287,2,True,2026-08-26 17:18:23.854358+00,2026-08-26 17:18:23.734101+00,b4ed42ed-d536-47e0-8550-184f68b3704b
,b537ad25-9c87-49fe-a3fd-d5fbf8ec4d09,d1b23793-d8b7-46c1-bc48-3fd8aac1a4e9,Reg Test 1786999479218,1,True,2026-08-17 20:44:40.725818+00,2026-08-17 20:44:40.271304+00,b537ad25-9c87-49fe-a3fd-d5fbf8ec4d09
,3911021d-6743-4e0a-8010-9ea43100c7f6,d62161f5-79bf-4b33-8f4a-7da0bb5d4bd4,Sync Test Trip,4,True,2026-08-15 00:21:37.699987+00,2026-08-15 00:21:20.318611+00,b60a7963-c1f3-4793-95cf-8a4de68aca89
,346f783e-ed1b-4b30-9f91-7d5686fc500b,012287d7-44ad-4b13-9703-3f48d3ec2a8f,Fase D Journey 1787593014246,3,True,2026-08-24 17:37:18.984264+00,2026-08-24 17:37:18.844098+00,b96de2e1-e7f0-455c-b6a1-6495bb9f9ece
,346f783e-ed1b-4b30-9f91-7d5686fc500b,75d3b18a-f0c1-4326-8709-9e54850abd65,Fase D Journey 1787668859289,3,True,2026-08-25 14:41:23.629901+00,2026-08-25 14:41:23.499053+00,ba94c17e-7e1c-4985-a089-6d9f7c741eff
,d6bd4c33-3dc2-4d78-bb67-844de63e6633,d50d037f-cf54-4a2f-987d-c4047c371974,BALI GPT,3,True,2026-08-14 19:54:53.787115+00,2026-08-14 19:54:46.961403+00,baface47-533c-4238-8ed5-72df425c7e5e
,346f783e-ed1b-4b30-9f91-7d5686fc500b,d7b0cda1-1ed9-40d6-b235-59660a34d224,Fase D Journey 1787814827796,3,True,2026-08-27 07:14:34.688881+00,2026-08-27 07:14:34.564494+00,bc6aa28f-8319-421f-bebd-e1e16ebaf5b5
,346f783e-ed1b-4b30-9f91-7d5686fc500b,318eec35-6c94-4dd1-90b4-115385b6a242,Fase D Journey 1787601251263,3,True,2026-08-24 19:54:36.023165+00,2026-08-24 19:54:35.883462+00,bca8f23f-731c-4141-9bd5-5f794f2b6052
,346f783e-ed1b-4b30-9f91-7d5686fc500b,e80dbfb9-c118-485e-bb20-b3c1f399d521,Fase D Journey 1787659514224,3,True,2026-08-25 12:06:02.244242+00,2026-08-25 12:06:01.959171+00,bd3c0068-5615-438d-9232-22abdce5c1ff
,346f783e-ed1b-4b30-9f91-7d5686fc500b,970c01f8-46f0-45bb-8694-5842149d71c3,M4.5 Browser E2E,3,True,2026-08-25 14:44:37.743735+00,2026-08-25 14:44:37.634548+00,c011329d-0ec1-425c-8866-fd63322d37c3
,c06bcc2d-c082-4add-9a21-0048c7bdc963,a358f946-627e-407a-81b3-f34127b53ce3,PAT,1,True,2026-08-18 11:42:09.172152+00,2026-08-18 11:42:09.025497+00,c06bcc2d-c082-4add-9a21-0048c7bdc963
,c06bcc2d-c082-4add-9a21-0048c7bdc963,fdec8943-cab6-497e-8573-83873c771f90,Yogya,1,True,2026-08-18 11:42:14.043918+00,2026-08-18 11:42:09.025497+00,c06bcc2d-c082-4add-9a21-0048c7bdc963
,c1136738-9301-4477-9a9e-ccd864f8f4d9,4794b54d-4ec5-43ef-acd6-c03c60de7a24,R2reg,1,True,2026-08-18 04:34:40.200406+00,2026-08-18 04:34:39.826294+00,c1136738-9301-4477-9a9e-ccd864f8f4d9
,71860358-6419-454e-9d76-26b194600d8e,a4eb737d-62f9-4e7f-bbf4-74be6f0663f4,BOLIVIA,3,True,2026-08-23 20:31:39.346376+00,2026-08-23 20:31:39.10127+00,c3717bda-600b-4d42-84c0-0e0db8fec843
,c4b3d45b-9fe4-4e50-a8c5-938d5ec1097e,b1e00f52-3a17-48af-ba3d-dcf3dbfde73e,Smoke,1,True,2026-08-18 04:56:16.770081+00,2026-08-18 04:56:16.518799+00,c4b3d45b-9fe4-4e50-a8c5-938d5ec1097e
,c4b3d45b-9fe4-4e50-a8c5-938d5ec1097e,7d7032fe-845c-4c38-8efd-1fa53edf7bbb,Trip,1,True,2026-08-18 04:56:17.432778+00,2026-08-18 04:56:16.518799+00,c4b3d45b-9fe4-4e50-a8c5-938d5ec1097e
,346f783e-ed1b-4b30-9f91-7d5686fc500b,e0ef5234-4d1f-43a2-9944-bc21f99b7bcd,Fase D Journey 1787592676146,2,True,2026-08-24 17:31:41.009695+00,2026-08-24 17:31:40.861951+00,c70f4c2c-cd6f-47e4-a808-09c7b13c7a6a
,346f783e-ed1b-4b30-9f91-7d5686fc500b,5f10884f-f1f0-41bc-9699-dc825cb94462,Fase B Permission Test 1787590134959,2,True,2026-08-24 16:49:09.393467+00,2026-08-24 16:49:09.273429+00,c7edaabe-efa1-4bde-9ae6-12c4b71dc805
,c80369fb-de80-4400-830d-af2d743eddcc,10a8fcef-c711-4169-981d-3b329f93ed3a,notifyverify,1,True,2026-08-18 11:33:12.736374+00,2026-08-18 11:33:12.286833+00,c80369fb-de80-4400-830d-af2d743eddcc
,71860358-6419-454e-9d76-26b194600d8e,5dca2ab9-e999-4dfe-9a77-d52625ac6d2d,BOLIVIA,3,True,2026-08-24 07:20:11.005527+00,2026-08-24 07:20:10.773225+00,c8152dd6-0ed7-4e46-b3c1-23d447c0c4d2
,346f783e-ed1b-4b30-9f91-7d5686fc500b,39d129ce-f588-4ead-a78a-b5ccb1e50ac8,NameProbe 1787593474603,2,True,2026-08-24 17:44:39.489513+00,2026-08-24 17:44:39.347925+00,ca83041e-f10a-49ab-ad1c-a8b9c7202161
,346f783e-ed1b-4b30-9f91-7d5686fc500b,aee26248-282b-4cf8-90fe-a52965ab22c0,Fase B Permission Test 1787814684739,2,True,2026-08-27 07:11:39.936121+00,2026-08-27 07:11:39.816569+00,cad0ed90-e862-456b-a229-38f70c567b13
,71860358-6419-454e-9d76-26b194600d8e,a4eb737d-62f9-4e7f-bbf4-74be6f0663f4,BOLIVIA,3,True,2026-08-23 19:30:00.729111+00,2026-08-23 19:30:00.496919+00,cc1a2c36-c632-448e-8a1c-c5660dde6af4
,346f783e-ed1b-4b30-9f91-7d5686fc500b,00ff8deb-190e-4227-be6e-5cb585d7baec,M4.5 Browser E2E,3,True,2026-08-24 05:33:11.664953+00,2026-08-24 05:33:11.458852+00,cd183a54-4ed8-4424-a791-3a12c51cdd87
,346f783e-ed1b-4b30-9f91-7d5686fc500b,4581ed93-549d-42f9-9b76-fcccae76f637,P2Probe 1787666192154,2,True,2026-08-25 13:56:38.056896+00,2026-08-25 13:56:37.923312+00,cf1cffe5-1fcb-449a-9b95-b797398de8d0
,cfd7baaf-10f1-4030-8eb3-2483af4d76c2,1d36c210-2d8a-4ac7-a22f-e304b1102355,Regression Test 1786997888326,1,True,2026-08-17 20:18:10.182794+00,2026-08-17 20:14:53.929266+00,cfd7baaf-10f1-4030-8eb3-2483af4d76c2
,346f783e-ed1b-4b30-9f91-7d5686fc500b,36343c93-d910-400b-bedc-f041076b2c05,NameProbe,2,True,2026-08-24 17:40:20.348737+00,2026-08-24 17:40:20.168237+00,cfd8c35a-1c1d-4518-9e6f-ada4ae884df4
,a157079a-d502-43d7-8d15-af3a352c759f,d676dcc0-a9e8-457d-8d91-ae36b0345231,KULALAL,11,True,2026-08-14 19:04:43.910047+00,2026-08-14 19:02:05.609018+00,d08767d3-da8e-4a26-8f48-42d730b0a076
,346f783e-ed1b-4b30-9f91-7d5686fc500b,85caa932-bfda-43fb-9977-8a65c5f16f39,M4.5 Browser E2E,3,True,2026-08-24 12:47:49.299386+00,2026-08-24 12:47:49.15415+00,d0c7e924-30ff-4d75-9c4f-c42cc43dc686
,a157079a-d502-43d7-8d15-af3a352c759f,d676dcc0-a9e8-457d-8d91-ae36b0345231,KULALAL,11,True,2026-08-14 19:10:46.685484+00,2026-08-14 19:10:24.479168+00,d0fea0f1-78b6-45d5-ac62-dea03ff89b35
,346f783e-ed1b-4b30-9f91-7d5686fc500b,254706b9-b313-4b81-9617-8bd38d42e3d9,Fase C Wishlist Test 1787630181280,2,True,2026-08-25 03:56:41.957265+00,2026-08-25 03:56:41.857032+00,d1b1a795-eca6-4b68-af95-699e6b0a7dbc
,346f783e-ed1b-4b30-9f91-7d5686fc500b,594c6bea-3bd5-4333-b666-1522e513a7e6,Fase D Journey 1787668754607,3,True,2026-08-25 14:39:39.090014+00,2026-08-25 14:39:38.983678+00,d33e1a81-7e16-40d9-9427-099fb158cdc9
,5267f2ff-4727-4556-93fa-4426f214b52c,cedcd556-8bf2-45a5-bab2-87429a026fd0,GembiraLOKA,3,True,2026-08-14 21:46:04.741601+00,2026-08-14 21:45:57.464903+00,d568249f-fb03-40f4-a25a-6c31d805b7c0
,d6bd4c33-3dc2-4d78-bb67-844de63e6633,d50d037f-cf54-4a2f-987d-c4047c371974,BALI GPT,3,True,2026-08-14 19:52:36.935959+00,2026-08-13 07:18:30.907085+00,d6bd4c33-3dc2-4d78-bb67-844de63e6633
,d6bd4c33-3dc2-4d78-bb67-844de63e6633,19cf18b7-42ed-4e3d-ba0b-1a41e4dd2d06,BARU BGT NIH,3,True,2026-08-13 10:59:15.365639+00,2026-08-13 07:18:30.907085+00,d6bd4c33-3dc2-4d78-bb67-844de63e6633
,a157079a-d502-43d7-8d15-af3a352c759f,d676dcc0-a9e8-457d-8d91-ae36b0345231,KULALAL,11,True,2026-08-14 19:01:25.797007+00,2026-08-13 07:18:30.907085+00,d6bd4c33-3dc2-4d78-bb67-844de63e6633
,d6bd4c33-3dc2-4d78-bb67-844de63e6633,19cf18b7-42ed-4e3d-ba0b-1a41e4dd2d06,BARU BGT NIH,3,True,2026-08-13 11:01:42.396065+00,2026-08-13 11:01:34.23916+00,d83f6491-109b-4cd7-99f0-6008885a64e8
,346f783e-ed1b-4b30-9f91-7d5686fc500b,547cccfb-b7d1-428a-b53f-02d7133c63ed,Sync 1787815110415,2,True,2026-08-27 07:18:54.789059+00,2026-08-27 07:18:54.658431+00,d89277aa-595e-410d-af87-3588103c2324
,346f783e-ed1b-4b30-9f91-7d5686fc500b,095939a0-8578-4fb6-9b78-8896940da6a9,Fase C Wishlist Test 1787668443963,2,True,2026-08-25 14:34:24.433067+00,2026-08-25 14:34:24.30744+00,da588e36-c3ac-4b4d-a4ca-e5b0e7a03a95
,346f783e-ed1b-4b30-9f91-7d5686fc500b,46aa5a2b-f3a1-4d55-b14b-596bcd6b6e0f,P1AuthProbe,2,True,2026-08-27 06:09:13.900773+00,2026-08-27 06:09:12.179083+00,dac836e5-e66a-4bdc-b447-c0e68d6fccfb
,346f783e-ed1b-4b30-9f91-7d5686fc500b,0e0639c5-435a-405b-87f6-86343d2b200b,Fase B Permission Test 1787667306324,2,True,2026-08-25 14:15:20.259586+00,2026-08-25 14:15:20.157776+00,db0f193c-b64f-4a07-b8f7-fa060b489f08
,346f783e-ed1b-4b30-9f91-7d5686fc500b,44c954e1-1e23-479c-960a-2c620340a73b,M4.5 Browser E2E,3,True,2026-08-24 06:07:51.201768+00,2026-08-24 06:07:51.029265+00,dd4ffa9e-d42b-4398-aebc-44e2e7504ce0
,346f783e-ed1b-4b30-9f91-7d5686fc500b,ecc5c4f4-9c2c-4df8-adc3-e329ff7bea7a,Fase D Journey 1787668487623,3,True,2026-08-25 14:35:12.311525+00,2026-08-25 14:35:12.202555+00,e0248ab9-3c43-4924-821b-8309878d11ff
,346f783e-ed1b-4b30-9f91-7d5686fc500b,799fff9b-4f7b-4a80-971c-814a82292194,Fase B Permission Test 1787601447137,2,True,2026-08-24 19:57:41.531577+00,2026-08-24 19:57:41.428513+00,e153abb9-5bf5-4b5c-b8a3-795fff6b8da0
,033944d1-3cca-4d7c-a6b0-b744df9da604,c8890fd2-9387-429f-812a-06b51f9ba27c,Test Group,2,True,2026-08-23 19:05:39.953119+00,2026-08-23 19:05:39.616726+00,e20da0f9-ad88-466b-ab19-e009fc3943cf
,346f783e-ed1b-4b30-9f91-7d5686fc500b,43a5117d-a953-4d42-a264-e91fc47c70a1,M4.5 Browser E2E,4,True,2026-08-24 16:51:39.624346+00,2026-08-24 16:51:39.484549+00,e4559906-f39a-41b2-a2e0-7a6694467c33
,a157079a-d502-43d7-8d15-af3a352c759f,d676dcc0-a9e8-457d-8d91-ae36b0345231,KULALAL,11,True,2026-08-14 19:38:08.106407+00,2026-08-14 19:37:37.070005+00,e557f232-ecdd-4b5b-9545-f606091c1e11
,e5a8421e-f7e1-4366-b210-2c1b926d2924,71ef1109-b462-4294-96bd-f0208ccfb7f0,postrestart,1,True,2026-08-18 10:08:34.662162+00,2026-08-18 10:08:33.389487+00,e5a8421e-f7e1-4366-b210-2c1b926d2924
,346f783e-ed1b-4b30-9f91-7d5686fc500b,98b6087c-f914-4e60-890d-2cdb00fedad6,Fase C Wishlist Test 1787593700656,2,True,2026-08-24 17:48:41.437012+00,2026-08-24 17:48:41.297961+00,e5d63f8f-c14f-4ceb-a6c6-09911785a49b
,033944d1-3cca-4d7c-a6b0-b744df9da604,72867803-912b-410d-991f-a9a589c6ab65,Guest E2E 1787506700,10,True,2026-08-23 18:28:19.83063+00,2026-08-23 18:28:19.636383+00,e9e56061-1577-401a-a952-a482d3af11e4
,eb4ce060-0290-40b9-8aef-0f47c0fb5e1f,905ab4a5-9924-4039-9ee2-c1dc135d81c4,BARU BGT NIH,1,True,2026-08-14 20:22:04.534602+00,2026-08-14 20:16:38.616015+00,eb4ce060-0290-40b9-8aef-0f47c0fb5e1f
,346f783e-ed1b-4b30-9f91-7d5686fc500b,099802bc-34d3-486d-a230-d25bf7f1d33c,Fase C Wishlist Test 1787589957707,2,True,2026-08-24 16:46:18.852248+00,2026-08-24 16:46:18.678709+00,ec31ecd2-9b0f-48a3-8423-18976c42c332
,ed29c0af-6b19-48e2-82cd-85418284ab84,14c26de6-eb77-4da2-bb86-ace3c87ff02d,R2 Group,1,True,2026-08-18 04:32:00.053972+00,2026-08-18 04:31:59.891273+00,ed29c0af-6b19-48e2-82cd-85418284ab84
,033944d1-3cca-4d7c-a6b0-b744df9da604,72867803-912b-410d-991f-a9a589c6ab65,Guest E2E 1787506700,10,True,2026-08-23 18:45:23.357802+00,2026-08-23 18:45:23.205426+00,f4a03c28-881e-4353-b0c8-586ae2bd797a
,033944d1-3cca-4d7c-a6b0-b744df9da604,72867803-912b-410d-991f-a9a589c6ab65,Guest E2E 1787506700,10,True,2026-08-23 18:51:15.331844+00,2026-08-23 18:51:15.055793+00,f7445732-c6b0-45aa-be42-bf2faca46258
,346f783e-ed1b-4b30-9f91-7d5686fc500b,eb9d0d05-e522-44c7-9e18-0ed4f2e77691,P0_Joined,2,True,2026-08-26 17:10:38.619208+00,2026-08-26 17:10:38.289108+00,f78b1ccc-534e-494b-9710-037e1c618522
,faaf629c-ab10-421f-a3ab-a6db6eaedd43,fb8fdba1-0aeb-49ae-a70d-4aea854980fb,Regr,1,True,2026-08-18 04:27:26.798121+00,2026-08-18 04:27:26.536498+00,faaf629c-ab10-421f-a3ab-a6db6eaedd43
,346f783e-ed1b-4b30-9f91-7d5686fc500b,ef0a1e0b-6696-45e6-8544-3177cd953575,Fase B Permission Test 1787764291506,2,True,2026-08-26 17:11:48.119536+00,2026-08-26 17:11:47.981399+00,fc1c6710-1fdb-41c1-b1b9-6ddf8d554812
,346f783e-ed1b-4b30-9f91-7d5686fc500b,c151479c-a2eb-460d-a273-9720aa62750f,M4.5 Browser E2E,4,True,2026-08-24 07:40:26.557929+00,2026-08-24 07:40:26.373358+00,fe3facd6-6f1d-48ac-a277-161e8f9bd074
,346f783e-ed1b-4b30-9f91-7d5686fc500b,e80dbfb9-c118-485e-bb20-b3c1f399d521,Fase D Journey 1787659514224,3,True,2026-08-25 12:05:40.24705+00,2026-08-25 12:05:40.0682+00,ff20e194-825e-4faf-8da8-b6e2d15ef732
